# mechanism,air_plasma
# version,1
# mechanism-hash,23a06d772827b718
# T_gas_K,300
# T_exc_K,300
# grid_points,200  (eps_max sized per E/N)
# pressure_atm,0.98692  (0 = density-scaled processes excluded)
# composition,N2=0.79 O2=0.21 
# NOTE rate coefficients are valid only for this composition and T_gas;
#      the EEDF is a functional of the whole mixture.
EN_Td,converged,meanEnergy_eV,muN,DLN,DTN,muEpsN,DEpsN,alphaN,etaN,nuEffN,driftVel,nuIonN,nuAttN,PelasticN,PgasN,PvibN,PelecN,PinelasticN,k[EI_N2_EFF]{m^3/s},k[EI_N2_EXC_N2_ROT]{m^3/s},k[EI_N2_EXC_N2_V1]{m^3/s},k[EI_N2_EXC_N2_V1RES]{m^3/s},k[EI_N2_EXC_N2_V2]{m^3/s},k[EI_N2_EXC_N2_V3]{m^3/s},k[EI_N2_EXC_N2_V4]{m^3/s},k[EI_N2_EXC_N2_V5]{m^3/s},k[EI_N2_EXC_N2_V6]{m^3/s},k[EI_N2_EXC_N2_V7]{m^3/s},k[EI_N2_EXC_N2_V8]{m^3/s},k[EI_N2_EXC_N2_A3_V0_4]{m^3/s},k[EI_N2_EXC_N2_A3_V5_9]{m^3/s},k[EI_N2_EXC_N2_B3]{m^3/s},k[EI_N2_EXC_N2_W3]{m^3/s},k[EI_N2_EXC_N2_A3_V10]{m^3/s},k[EI_N2_EXC_N2_B_P3]{m^3/s},k[EI_N2_EXC_N2_A_P1]{m^3/s},k[EI_N2_EXC_N2_A1]{m^3/s},k[EI_N2_EXC_N2_W1]{m^3/s},k[EI_N2_EXC_N2_C3]{m^3/s},k[EI_N2_EXC_N2_E3]{m^3/s},k[EI_N2_EXC_N2_A_PP1]{m^3/s},k[EI_N2_EXC_N2_SUM]{m^3/s},k[EI_N2_ION_N2]{m^3/s},k[EI_N2_ION_N2_B2SIGMA]{m^3/s},k[EI_O2_ATT]{m^6/s},k[EI_O2_ATT_O_O]{m^3/s},k[EI_O2_EFF]{m^3/s},k[EI_O2_EXC_O2_ROT]{m^3/s},k[EI_O2_EXC_O2_V1]{m^3/s},k[EI_O2_EXC_O2_V1RES]{m^3/s},k[EI_O2_EXC_O2_V2]{m^3/s},k[EI_O2_EXC_O2_V2RES]{m^3/s},k[EI_O2_EXC_O2_V3]{m^3/s},k[EI_O2_EXC_O2_V4]{m^3/s},k[EI_O2_EXC_O2_A1]{m^3/s},k[EI_O2_EXC_O2_B1]{m^3/s},k[EI_O2_EXC_O2_4_5EV]{m^3/s},k[EI_O2_EXC_O2_6_0EV]{m^3/s},k[EI_O2_EXC_O2_8_4EV]{m^3/s},k[EI_O2_EXC_O2_9_97EV]{m^3/s},k[EI_O2_ION_O2]{m^3/s},k[DEEX_N2_EXC_N2_A3_V0_4]{m^3/s},k[DEEX_N2_EXC_N2_B3]{m^3/s},k[DEEX_N2_EXC_N2_A_P1]{m^3/s},k[DEEX_N2_EXC_N2_C3]{m^3/s},k[DEEX_O2_EXC_O2_A1]{m^3/s},k[DEEX_O2_EXC_O2_B1]{m^3/s}
2.7688116564e+01,1,1.0750720293e+00,1.5612180933e+24,1.8930498785e+24,1.8930498785e+24,2.4441509299e+24,1.9742494329e+24,0.0000000000e+00,1.0790367468e-23,-4.6643724904e-19,4.3227188549e+04,0.0000000000e+00,4.6643724904e-19,3.1122189545e-18,2.9990002741e-20,2.5621213925e-21,0.0000000000e+00,1.2047938319e-15,0.0000000000e+00,1.1055824263e-15,1.6009779989e-16,1.5284822628e-15,6.7695877951e-16,3.7037327635e-16,1.0714783060e-16,5.8432840195e-17,1.5006323552e-17,3.1466356998e-18,5.7685129743e-19,8.4184922087e-22,1.9822731809e-21,8.1005447906e-21,2.8216263846e-21,6.1604546994e-22,5.3039043693e-22,2.8826529453e-22,5.0270609966e-22,1.2349458629e-22,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3653054874e-43,7.8925574261e-21,0.0000000000e+00,3.2916561722e-17,2.8027450815e-16,1.3465403160e-19,1.1285133027e-16,6.0881979094e-20,3.4066918477e-17,1.0568280908e-17,2.5932259224e-17,1.7940628508e-18,6.2184961596e-20,7.1804450511e-20,2.5611552130e-20,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9100914079e+01,1,1.0809973277e+00,1.5461643340e+24,1.8919502101e+24,1.8919502101e+24,2.4181428121e+24,1.9713342639e+24,0.0000000000e+00,1.0316890202e-23,-4.6420636416e-19,4.4994795435e+04,0.0000000000e+00,4.6420636416e-19,3.1652195813e-18,5.9507479290e-20,5.6822138906e-21,0.0000000000e+00,1.3175446155e-15,0.0000000000e+00,1.1674153625e-15,1.5956152161e-16,1.6202211143e-15,7.3215961986e-16,4.0953083295e-16,1.2490913932e-16,6.9451812707e-17,1.9319775239e-17,4.2813626341e-18,8.3936242869e-19,1.5147450585e-21,3.7284685356e-21,1.5373680594e-20,5.7679215518e-21,1.4937766435e-21,1.2514560696e-21,7.9446804058e-22,1.5416964339e-21,7.3587326629e-22,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3334113607e-43,1.3439817978e-20,0.0000000000e+00,3.2731755460e-17,2.7853709611e-16,2.2955407293e-19,1.1223117481e-16,1.0383706127e-19,3.3904338036e-17,1.0535614432e-17,2.6634962004e-17,1.9336455850e-18,1.0589602127e-19,1.2273828507e-19,5.5907380187e-20,4.8107248927e-24,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0585800168e+01,1,1.0874475840e+00,1.5309202216e+24,1.8904336847e+24,1.8904336847e+24,2.3908937359e+24,1.9684294881e+24,0.0000000000e+00,9.8847677848e-24,-4.6284851807e-19,4.6824419971e+04,0.0000000000e+00,4.6284851807e-19,3.2241082108e-18,1.0951515927e-19,1.0633976559e-20,0.0000000000e+00,1.4410300332e-15,0.0000000000e+00,1.2340239232e-15,1.5904022165e-16,1.7180522217e-15,7.9115544953e-16,4.5163163310e-16,1.4463093688e-16,8.1879389205e-17,2.4467999543e-17,5.7014060068e-18,1.1869844509e-18,2.6964070111e-21,6.8122303444e-21,2.8199593530e-20,1.0792669970e-20,2.8323893787e-21,2.3767009965e-21,1.5265368468e-21,2.9803501155e-21,1.4483202530e-21,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3026257582e-43,2.2582377341e-20,0.0000000000e+00,3.2537480632e-17,2.7680597802e-16,3.8894498639e-19,1.1156361540e-16,1.7547392325e-19,3.3737462847e-17,1.0505651037e-17,2.7445320809e-17,2.0981823620e-18,1.7928738323e-19,2.1306682405e-19,1.0619621099e-19,9.7860228957e-24,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2146453179e+01,1,1.0944735414e+00,1.5158251678e+24,1.8889535492e+24,1.8889535492e+24,2.3635056366e+24,1.9663641974e+24,0.0000000000e+00,9.4930407062e-24,-4.6258071116e-19,4.8728402783e+04,0.0000000000e+00,4.6258071116e-19,3.2886746056e-18,1.9650170883e-19,1.9391936311e-20,0.0000000000e+00,1.5760727464e-15,0.0000000000e+00,1.3049453736e-15,1.5847925261e-16,1.8206049237e-15,8.5355609107e-16,4.9664835759e-16,1.6663007283e-16,9.6007697960e-17,3.0708277379e-17,7.5096664223e-18,1.6546267100e-18,4.6798811135e-21,1.2126578054e-20,5.0385061137e-20,1.9661426874e-20,5.2301518237e-21,4.3942762145e-21,2.8550898824e-21,5.6075663040e-21,2.7743563659e-21,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.2717037082e-43,3.6984779164e-20,0.0000000000e+00,3.2333803898e-17,2.7502875092e-16,6.4300988786e-19,1.1086561892e-16,2.8940516115e-19,3.3575994016e-17,1.0480496347e-17,2.8382758750e-17,2.2947329673e-18,2.9602677279e-19,3.6044370606e-19,1.9618597989e-19,1.9444088614e-23,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3786739150e+01,1,1.1021354195e+00,1.5008577553e+24,1.8873891750e+24,1.8873891750e+24,2.3361441279e+24,1.9655874287e+24,5.5019004053e-29,9.1526137804e-24,-4.6411792120e-19,5.0709089480e+04,2.7899635996e-24,4.6412071117e-19,3.3603170566e-18,3.4323512209e-19,3.5483829891e-20,0.0000000000e+00,1.7234710950e-15,0.0000000000e+00,1.3794833285e-15,1.5781794003e-16,1.9261697842e-15,9.1858938696e-16,5.4426735969e-16,1.9122248815e-16,1.1217938337e-16,3.8405230685e-17,9.8637579515e-18,2.2977706664e-18,8.0233075705e-21,2.1287192435e-20,8.8516307631e-20,3.5568013216e-20,9.6559790304e-21,8.1984989970e-21,5.4550109594e-21,1.0861409446e-20,5.6294122225e-21,6.5503172559e-22,1.4680391517e-22,1.0014866958e-24,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.2407486643e-43,6.0012513516e-20,0.0000000000e+00,3.2110883599e-17,2.7321795562e-16,1.0507100789e-18,1.1009737684e-16,4.7198924054e-19,3.3414902067e-17,1.0460656242e-17,2.9495999475e-17,2.5373929696e-18,4.8341338357e-19,6.0076525397e-19,3.5007354073e-19,6.8979015930e-23,1.3285540951e-23,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5510721387e+01,1,1.1110462081e+00,1.4859378296e+24,1.8863502907e+24,1.8863502907e+24,2.3084287219e+24,1.9669953187e+24,1.0951773924e-28,8.8637430240e-24,-4.6770490522e-19,5.2766724266e+04,5.7788923489e-24,4.6771068411e-19,3.4411490775e-18,5.8475543008e-19,6.1710958212e-20,0.0000000000e+00,1.8848657879e-15,0.0000000000e+00,1.4597067933e-15,1.5722927169e-16,2.0386456538e-15,9.8809225603e-16,5.9523483466e-16,2.1815307669e-16,1.3012998885e-16,4.7336541600e-17,1.2708094142e-17,3.1121331103e-18,1.3263275598e-20,3.6035553457e-20,1.5026151089e-19,6.1608842166e-20,1.6971134513e-20,1.4440729807e-20,9.7278834048e-21,1.9493627308e-20,1.0301688220e-20,1.3372590892e-21,3.0381039009e-22,2.0710931535e-24,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.2082164636e-43,9.3601652129e-20,0.0000000000e+00,3.1882490841e-17,2.7127250024e-16,1.6560296320e-18,1.0931735742e-16,7.4251523033e-19,3.3291726359e-17,1.0461988313e-17,3.0840605187e-17,2.8347377035e-18,7.6047227279e-19,9.6638253195e-19,6.1112354427e-19,1.3413145610e-22,2.7518534995e-23,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.7322670525e+01,1,1.1213652590e+00,1.4710545810e+24,1.8857730067e+24,1.8857730067e+24,2.2804415689e+24,1.9713588308e+24,2.1322084888e-28,8.6410575446e-24,-4.7441419878e-19,5.4903685451e+04,1.1706610419e-23,4.7442590539e-19,3.5332269917e-18,9.7347579010e-19,1.0486521703e-19,0.0000000000e+00,2.0611799161e-15,0.0000000000e+00,1.5448406778e-15,1.5665583141e-16,2.1561899351e-15,1.0612397975e-15,6.4920794942e-16,2.4771304894e-16,1.5018625256e-16,5.7862110514e-17,1.6207766667e-17,4.1604039829e-18,2.1449251721e-20,5.9621307599e-20,2.4923162504e-19,1.0420962115e-19,2.9117950754e-20,2.4829509607e-20,1.6925623908e-20,3.4124774260e-20,1.8368590136e-20,2.6568470021e-21,6.1237293513e-22,4.1954465387e-24,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1742440672e-43,1.4280311388e-19,0.0000000000e+00,3.1637781883e-17,2.6920732491e-16,2.5549399581e-18,1.0848135753e-16,1.1436724074e-18,3.3207754782e-17,1.0489163734e-17,3.2489490023e-17,3.2067683209e-18,1.1706444952e-18,1.5201019107e-18,1.0402193940e-18,2.5361791814e-22,5.5745763898e-23,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.9227075111e+01,1,1.1333688578e+00,1.4561463562e+24,1.8859398804e+24,1.8859398804e+24,2.2526817063e+24,1.9801291832e+24,1.8186674670e-27,8.5042833187e-24,-4.8566386290e-19,5.7120362486e+04,1.0388294496e-22,4.8576774585e-19,3.6387270446e-18,1.5914686322e-18,1.7473035279e-19,0.0000000000e+00,2.2504397658e-15,0.0000000000e+00,1.6321001584e-15,1.5614178162e-16,2.2738578451e-15,1.1354726546e-15,7.0471842566e-16,2.7970059579e-16,1.7238010527e-16,7.0263641151e-17,2.0540403065e-17,5.5221203234e-18,3.4176959991e-20,9.6997703478e-20,4.0594925811e-19,1.7318214040e-19,4.8906078147e-20,4.1924348026e-20,2.8896155261e-20,5.8606736456e-20,3.1921298515e-20,8.9064082088e-21,8.4767299417e-22,9.6414042935e-23,2.8803340648e-22,0.0000000000e+00,0.0000000000e+00,4.1381277385e-43,2.1512308260e-19,0.0000000000e+00,3.1372747869e-17,2.6696751114e-16,3.8921496650e-18,1.0758195987e-16,1.7395310986e-18,3.3189171339e-17,1.0555680519e-17,3.4535444132e-17,3.6787188334e-18,1.7792151139e-18,2.3583076443e-18,1.7332176852e-18,4.7847770008e-22,4.9468069027e-22,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.1228652724e+01,1,1.1479276605e+00,1.4412406471e+24,1.8870572475e+24,1.8870572475e+24,2.2241434113e+24,1.9941110902e+24,3.5182407705e-27,8.4575703366e-24,-5.0234324282e-19,5.9420410132e+04,2.0905530953e-22,5.0255229813e-19,3.7625778735e-18,2.5315356136e-18,2.8367618121e-19,0.0000000000e+00,2.4607085387e-15,0.0000000000e+00,1.7274306796e-15,1.5569051772e-16,2.4016293443e-15,1.2159479106e-15,7.6454720903e-16,3.1467798352e-16,1.9694306279e-16,8.4478818559e-17,2.5669087355e-17,7.1914140136e-18,5.2972452719e-20,1.5349702290e-19,6.4346775503e-19,2.7975971143e-19,8.0014806282e-20,6.8796214393e-20,4.7934994908e-20,9.7765771908e-20,5.4073734545e-20,1.7358355893e-20,1.5899118199e-21,1.9512952470e-22,5.9815536531e-22,0.0000000000e+00,0.0000000000e+00,4.0994797135e-43,3.1464431256e-19,0.0000000000e+00,3.1084469901e-17,2.6455713806e-16,5.7631106205e-18,1.0659440465e-16,2.5724324330e-18,3.3253383978e-17,1.0677430032e-17,3.7099265008e-17,4.2735418497e-18,2.6271933512e-18,3.5536041001e-18,2.8079067768e-18,8.5943761388e-22,9.9550147395e-22,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.3332361656e+01,1,1.1654776904e+00,1.4263069973e+24,1.8895208485e+24,1.8895208485e+24,2.1953366763e+24,2.0151392410e+24,6.6354881699e-27,8.5238312605e-24,-5.2640741945e-19,6.1805250639e+04,4.1010800945e-22,5.2681752746e-19,3.9079317540e-18,3.9449460127e-18,4.5119568807e-19,0.0000000000e+00,2.6901795986e-15,0.0000000000e+00,1.8277854351e-15,1.5535983180e-16,2.5341113723e-15,1.2998963049e-15,8.2711412797e-16,3.5239587216e-16,2.2387668649e-16,1.0077219961e-16,3.1771456637e-17,9.2521646083e-18,8.0549003235e-20,2.3808703275e-19,9.9939154415e-19,4.4263979235e-19,1.2814596897e-19,1.1052889262e-19,7.7814784968e-20,1.5955304858e-19,8.9506426288e-20,3.2983790852e-20,2.8905559918e-21,3.8495214173e-22,1.2192556541e-21,0.0000000000e+00,0.0000000000e+00,4.0575718473e-43,4.5144057413e-19,0.0000000000e+00,3.0768647577e-17,2.6191779499e-16,8.3755513750e-18,1.0551111575e-16,3.7344191698e-18,3.3440974861e-17,1.0876095844e-17,4.0308601729e-17,5.0249378994e-18,3.8065742625e-18,5.2514588943e-18,4.4492461469e-18,1.5052163050e-21,1.9528952831e-21,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.5543413200e+01,1,1.1867523231e+00,1.4113333530e+24,1.8937558907e+24,1.8937558907e+24,2.1662944573e+24,2.0449567971e+24,1.2169335601e-26,8.7224679826e-24,-5.5987132662e-19,6.4276938061e+04,7.8220763069e-22,5.6065353425e-19,4.0794870222e-18,6.0266628284e-18,7.0357306304e-19,0.0000000000e+00,2.9405291299e-15,0.0000000000e+00,1.9329890376e-15,1.5519980014e-16,2.6709043683e-15,1.3870872169e-15,8.9219294222e-16,3.9279445297e-16,2.5320242166e-16,1.1926933850e-16,3.8950955044e-17,1.1761730537e-17,1.2024967938e-19,3.6224172726e-19,1.5220534119e-18,6.8650693761e-19,2.0104873567e-19,1.7399716301e-19,1.2371291401e-19,2.5494897985e-19,1.4489494373e-19,6.1038499397e-20,5.1006892029e-21,7.3813234464e-22,2.4187353759e-21,0.0000000000e+00,0.0000000000e+00,4.0116818553e-43,6.3583092908e-19,0.0000000000e+00,3.0420556589e-17,2.5900530984e-16,1.1955149385e-17,1.0431554291e-16,5.3255101702e-18,3.3796760315e-17,1.1178702020e-17,4.4320523652e-17,5.9704668510e-18,5.4157809203e-18,7.6165599464e-18,6.9014801238e-18,2.5724692237e-21,3.7247982414e-21,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.7867284557e+01,1,1.2125891895e+00,1.3963133474e+24,1.9002561134e+24,1.9002561134e+24,2.1370740416e+24,2.0853672932e+24,2.1690291113e-26,9.0738059618e-24,-6.0502284799e-19,6.6837728328e+04,1.4497297848e-21,6.0647257778e-19,4.2825911744e-18,9.0318665340e-18,1.0763324558e-18,0.0000000000e+00,3.2135828389e-15,0.0000000000e+00,2.0427134273e-15,1.5526863439e-16,2.8114177876e-15,1.4771704774e-15,9.5946758815e-16,4.3574734799e-16,2.8489168933e-16,1.4006110459e-16,4.7300975903e-17,1.4776225544e-17,1.7636525371e-19,5.4099098539e-19,2.2746399608e-18,1.0444494729e-18,3.0922185587e-19,2.6858439196e-19,1.9276801546e-19,3.9917205456e-19,2.2957860849e-19,1.1000177376e-19,8.7471959223e-21,1.3747380780e-21,4.6559465153e-21,0.0000000000e+00,0.0000000000e+00,3.9610480735e-43,8.7968849486e-19,0.0000000000e+00,3.0035120747e-17,2.5577281998e-16,1.6770732427e-17,1.0298998904e-16,7.4649086019e-18,3.4375730432e-17,1.1618320176e-17,4.9313026640e-17,7.1526020028e-18,7.5709715258e-18,1.0849336395e-17,1.0488155207e-17,4.2936242535e-21,6.9034751657e-21,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0309732403e+01,1,1.2443761699e+00,1.3811509902e+24,1.9100275100e+24,1.9100275100e+24,2.1078341088e+24,2.1399717811e+24,4.2420289932e-26,9.6260602391e-24,-6.6592244893e-19,6.9485336726e+04,2.9475881300e-21,6.6887003706e-19,4.5278783102e-18,1.3385287058e-17,1.6277213163e-18,0.0000000000e+00,3.5144150515e-15,0.0000000000e+00,2.1561711955e-15,1.5555636738e-16,2.9530358698e-15,1.5691181987e-15,1.0282818901e-15,4.8160397338e-16,3.1947889585e-16,1.6393350803e-16,5.7250616554e-17,1.8478103407e-17,2.5620233264e-19,7.9946726798e-19,3.3617892985e-18,1.5715086359e-18,4.6978982122e-19,4.0960216566e-19,2.9647788262e-19,6.1730596340e-19,3.5797398985e-19,1.9112463143e-19,1.4637231750e-20,2.7051013912e-21,1.2170195775e-20,1.0753777979e-22,0.0000000000e+00,3.9042734857e-43,1.2056043247e-18,0.0000000000e+00,2.9595653687e-17,2.5214986903e-16,2.3314224789e-17,1.0148898014e-16,1.0370818967e-17,3.5262414643e-17,1.2246345442e-17,5.5621487840e-17,8.6559170964e-18,1.0486582905e-17,1.5306652217e-17,1.5741769447e-17,7.0674090501e-21,1.3631587066e-20,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.2876807154e+01,1,1.2823184390e+00,1.3660716810e+24,1.9228434265e+24,1.9228434265e+24,2.0788114795e+24,2.2066546172e+24,7.2804892379e-26,1.0345456625e-23,-7.4202967969e-19,7.2233508834e+04,5.2589528368e-21,7.4728863253e-19,4.8131059063e-18,1.9317898345e-17,2.3981771011e-18,0.0000000000e+00,3.8392171309e-15,0.0000000000e+00,2.2731814019e-15,1.5630164999e-16,3.0982899604e-15,1.6633343424e-15,1.0985377250e-15,5.2893020233e-16,3.5554189548e-16,1.8940684790e-16,6.8164677432e-17,2.2658892138e-17,3.6294364546e-19,1.1512938490e-18,4.8408400915e-18,2.3029085956e-18,6.9492876533e-19,6.0840790357e-19,4.4408211401e-19,9.2897509648e-19,5.4358428972e-19,3.2680033969e-19,2.3736568136e-20,4.8185761068e-21,2.2731208934e-20,2.2075596565e-22,0.0000000000e+00,3.8417089826e-43,1.6107468024e-18,0.0000000000e+00,2.9119166851e-17,2.4812345026e-16,3.1609661691e-17,9.9845783983e-17,1.4054004270e-17,3.6502474970e-17,1.3088824512e-17,6.3198722264e-17,1.0459436402e-17,1.4163438827e-17,2.1048788387e-17,2.2986187952e-17,1.1276727489e-20,2.4212169638e-20,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.5574867948e+01,1,1.3278130703e+00,1.3509730407e+24,1.9397429120e+24,1.9397429120e+24,2.0500531454e+24,2.2880521652e+24,1.2198844184e-25,1.1272612076e-23,-8.3719047652e-19,7.5080148339e+04,9.1589103089e-21,8.4634938683e-19,5.1489426451e-18,2.7399317149e-17,3.4726698118e-18,0.0000000000e+00,4.1932872352e-15,0.0000000000e+00,2.3925472921e-15,1.5749256268e-16,3.2440998262e-15,1.7585015939e-15,1.1693947546e-15,5.7792461571e-16,3.9347389311e-16,2.1711625589e-16,8.0395446788e-17,2.7470098586e-17,5.0602867243e-19,1.6304504854e-18,6.8525348931e-18,3.3170997585e-18,1.0096949492e-18,8.8789104997e-19,6.5323924130e-19,1.3727733900e-18,8.0958063234e-19,5.4538890914e-19,3.7531371839e-20,8.3674451351e-21,4.1320800374e-20,4.4350215035e-22,0.0000000000e+00,3.7721454751e-43,2.1177338137e-18,0.0000000000e+00,2.8590007696e-17,2.4363789221e-16,4.2189385769e-17,9.8019642820e-17,1.8751134311e-17,3.8194511492e-17,1.4205227077e-17,7.2374019320e-17,1.2646143234e-17,1.8828669314e-17,2.8479944874e-17,3.2954516851e-17,1.7621240083e-20,4.1945445763e-20,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.8410598402e+01,1,1.3819109720e+00,1.3358745351e+24,1.9613838611e+24,1.9613838611e+24,2.0217214213e+24,2.3844843317e+24,1.9962407000e-25,1.2418981173e-23,-9.5346703793e-19,7.8029230987e+04,1.5576512669e-20,9.6904355060e-19,5.5421266446e-18,3.8209175637e-17,4.9445442564e-18,0.0000000000e+00,4.5792554798e-15,0.0000000000e+00,2.5131054836e-15,1.5920916611e-16,3.3889151340e-15,1.8536499807e-15,1.2400938262e-15,6.2810548991e-16,4.3295118996e-16,2.4690018208e-16,9.3923948023e-17,3.2926624262e-17,6.9467187318e-19,2.2717781431e-18,9.5402537181e-18,4.6987444712e-18,1.4416836908e-18,1.2737241542e-18,9.4415651805e-19,1.9930673193e-18,1.1832467701e-18,8.8897447748e-19,5.7916211677e-20,1.4173657870e-20,7.3118141772e-20,8.6565885595e-22,0.0000000000e+00,3.6949721043e-43,2.7411191184e-18,0.0000000000e+00,2.8003978407e-17,2.3865549006e-16,5.5455867878e-17,9.5996177021e-17,2.4641532266e-17,4.0432260359e-17,1.5651399063e-17,8.3354642760e-17,1.5264947342e-17,2.4647322879e-17,3.7932577442e-17,4.6412849286e-17,2.6984923558e-20,7.0917343679e-20,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.1391023167e+01,1,1.4462628824e+00,1.3199832707e+24,1.9882186711e+24,1.9882186711e+24,1.9938087857e+24,2.4966411446e+24,3.4498591688e-25,1.3824330785e-23,-1.0923003767e-18,8.1035123550e+04,2.7955976398e-20,1.1202563531e-18,6.0041252551e-18,5.2580472972e-17,6.9467012194e-18,0.0000000000e+00,4.9997723348e-15,0.0000000000e+00,2.6323816798e-15,1.6152427149e-16,3.5297110872e-15,1.9465527040e-15,1.3086490864e-15,6.7835807683e-16,4.7336178505e-16,2.7866541608e-16,1.0885779962e-16,3.9130869611e-17,9.4230021942e-19,3.1254316297e-18,1.3109842824e-17,6.5686110294e-18,2.0301932602e-18,1.8018326110e-18,1.3449670171e-18,2.8532170480e-18,1.7028078032e-18,1.4130652553e-18,8.7612351494e-20,2.3644372691e-20,1.3172008394e-19,3.8515261838e-21,3.0176679443e-25,3.6075686128e-43,3.5054942000e-18,0.0000000000e+00,2.7341419055e-17,2.3300031029e-16,7.2044482430e-17,9.3704188092e-17,3.2008651280e-17,4.3345650775e-17,1.7510838562e-17,9.6495257307e-17,1.8401384106e-17,3.1883883358e-17,4.9911665518e-17,6.4455066406e-17,4.0680657950e-20,1.1863348722e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.4523525328e+01,1,1.5205346482e+00,1.3050158872e+24,2.0212495779e+24,2.0212495779e+24,1.9670261089e+24,2.6210219048e+24,5.4786166578e-25,1.5418733844e-23,-1.2521902765e-18,8.4204225653e+04,4.6132267332e-20,1.2983225439e-18,6.5312994282e-18,7.0943551643e-17,9.5705631066e-18,0.0000000000e+00,5.4588433752e-15,0.0000000000e+00,2.7510816339e-15,1.6452997376e-16,3.6671737445e-15,2.0382679578e-15,1.3764298186e-15,7.2911164688e-16,5.1461936274e-16,3.1175589584e-16,1.2473406803e-16,4.5839885704e-17,1.2549798476e-18,4.2187890861e-18,1.7668383115e-17,9.0067400765e-18,2.8020357767e-18,2.4995039688e-18,1.8781517949e-18,4.0028723262e-18,2.3990620447e-18,2.1978540823e-18,1.2907112480e-19,3.8251618838e-20,2.2299586339e-19,7.3827019468e-21,5.9429810979e-25,3.5139680907e-43,4.4008844920e-18,0.0000000000e+00,2.6633534263e-17,2.2695197899e-16,9.1905516516e-17,9.1259212066e-17,4.0831598618e-17,4.6975646347e-17,1.9794853633e-17,1.1163783889e-16,2.2013636451e-17,4.0495854491e-17,6.4464844167e-17,8.7700504535e-17,5.9941623851e-20,1.9190220618e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
